id	type	name	url	beds	address	tel	lat	lon
52	公益法人	榊原記念病院	http://www.hospital.heart.or.jp/	320	府中市朝日町3-16-1	042-314-3111	35.66635	139.520228
53	公益法人	三楽病院	http://www.sanraku.or.jp/	270	千代田区神田駿河台2-5	03-3292-3981	35.699417	139.761351
54	公益法人	心臓血管研究所付属病院	https://www.cvi.or.jp/	74	港区西麻布3-2-19	03-3408-2151	35.658924	139.727265
55	公益法人	新山手病院	http://www.shinyamanote.jp/	180	東村山市諏訪町3-6-1	042-391-1425	35.770348	139.462541
56	公益法人	第三北品川病院	http://kcmi.or.jp/daisankitashinagawa/	114	品川区北品川3-3-7	03-3474-1831	35.621322	139.73886
57	公益法人	玉川病院	http://www.tamagawa-hosp.jp/	389	世田谷区瀬田4-8-1	03-3700-1151	35.620442	139.624341
58	公益法人	多摩南部地域病院	http://www.tamanan-hp.com/	287	多摩市中沢2-1-2	042-338-5111	35.622822	139.414982
59	公益法人	多摩北部医療センター	http://www.tamahoku-hp.jp/	344	東村山市青葉町1-7-1	042-396-3811	35.760741	139.493331
60	公益法人	東部地域病院	http://www.tobu-hp.or.jp	314	葛飾区亀有5-14-1	03-5682-5111	35.766202	139.844142
61	公益法人	豊島病院	http://www.toshima-hp.jp	470	板橋区栄町33-1	03-5375-1234	35.752819	139.701277
62	公益法人	練馬総合病院	http://www.nerima-hosp.or.jp/	224	練馬区旭丘1-24-1	03-5988-2200	35.733526	139.67714
63	公益法人	複十字病院	http://www.fukujuji.org/	334	清瀬市松山3-1-24	042-491-4111	35.771558	139.512278
64	医療法人	あきる台病院	http://www.akirudai-hp.or.jp/	100	あきる野市秋川6-5-1	042-559-5761	35.729343	139.291708
65	医療法人	あけぼの病院	http://www.akebono-hospital.jp/	98	町田市中町1-23-3	042-728-1111	35.549597	139.445112
66	医療法人	小豆沢病院	http://www.kenbun.or.jp	134	板橋区小豆沢1-6-8	03-3966-8411	35.772988	139.700755
67	医療法人	池上総合病院	http://www.ikegamihosp.jp	384	大田区池上6-1-19	03-3752-3151	35.572714	139.704387
68	医療法人	池袋病院	http://www.ikebukuro-hp.com/	96	豊島区東池袋3-5-4	03-3987-2431	35.731029	139.717187
69	医療法人	石川島記念病院	http://ishikawajima.gr.jp/	47	中央区佃2-5-2	03-3532-3201	35.667554	139.785431
70	医療法人	板橋中央総合病院	http://www.ims-itabashi.jp/	579	板橋区小豆沢2-12-7	03-3967-1181	35.775599	139.69709
71	医療法人	一心病院	http://www.isshin.net/	111	豊島区北大塚1-18-7	03-3918-1215	35.732796	139.730151
72	医療法人	医療法人社団博栄会　赤羽中央総合病院	http://www.hakueikai.or.jp	150	北区赤羽南2-5-12	03-3902-0348	35.773201	139.723185
73	医療法人	岩井整形外科内科病院	http://www.iwai.com/iwai-seikei/	56	江戸川区南小岩8-17-2	03-5694-6211	35.733745	139.884947
74	医療法人	浮間中央病院	http://www.hakueikai.or.jp/ukima/	95	北区赤羽北2-21-19	03-3907-8711	35.784255	139.703236
75	医療法人	永生病院	http://www.eisei.or.jp	595	八王子市椚田町583-15	042-661-4108	35.639563	139.305
76	医療法人	扇大橋病院	http://ougioohashi-hp.webmedipr.jp/	96	足立区扇1-55-28	03-3890-1171	35.76555	139.771681
77	医療法人	荻窪病院	https://www.ogikubo-hospital.or.jp/	252	杉並区今川3-1-24	03-3399-1101	35.715238	139.607275
78	医療法人	織本病院	http://www.orimoto.or.jp/	92	清瀬市旭が丘1-261	042-491-2121	35.79091	139.534074
79	医療法人	葛西中央病院	http://kasai-central-hospital.or.jp/	57	江戸川区船堀7-10-3	03-3680-8121	35.67671	139.868744
80	医療法人	金地病院	http://www.kanaji.jp	38	北区中里1-5-6	03-3821-6433	35.736796	139.749902
81	医療法人	要町病院	http://www.kanamecho-hp.jp	150	豊島区要町1-11-13	03-3957-3181	35.733669	139.699126
82	医療法人	上板橋病院	http://www.jiseikai.or.jp/kamiitabashi.html	150	板橋区常盤台4-36-9	03-3933-7191	35.765361	139.676413
83	医療法人	神尾記念病院	http://www.kamio.org	30	千代田区神田淡路町2-25	03-3253-3351	35.697004	139.766688
84	医療法人	亀有病院	http://www.kameari-hp.com/	127	葛飾区亀有3-36-3	03-3601-0186	35.763345	139.849613
85	医療法人	河北前田病院	http://www.maeda-jp.or.jp	117	杉並区本天沼1-2-1	03-3330-0384	35.712694	139.633064
86	医療法人	嬉泉病院	http://www.kisen.or.jp/	60	葛飾区東金町1-35-8	03-3600-9007	35.773007	139.871156
87	医療法人	グレイス病院	http://www.mcs.or.jp	120	日野市大字宮248	042-584-5119	35.669998	139.406451
88	医療法人	敬愛病院	http://www.keiai-hospital.jp	54	板橋区向原3-10-23	03-3973-3811	35.744127	139.681518
89	医療法人	京葉病院	http://www.keiyo-hp.jp/	60	江戸川区松江2-43-12	03-3654-8211	35.702681	139.87572
90	医療法人	糀谷病院	http://koujiya-hospital.jp/	88	大田区南蒲田3-3-15	03-3745-2354	35.553765	139.728676
91	医療法人	小林病院	http://www.kobayashibyoin.com/	115	板橋区成増3-10-8	03-3930-7077	35.778451	139.633981
92	医療法人	桜台病院	http://www.keiseikai-group.com/sakuradai/	86	練馬区豊玉南1-20-15	03-3993-7631	35.728608	139.659167
93	医療法人	山王病院	http://www.sannoclc.or.jp/hospital/	79	港区赤坂8-10-16	03-3402-3151	35.669683	139.727256
94	医療法人	下井病院	http://www.shimoi.or.jp	60	足立区綾瀬3-28-8	03-3620-8811	35.765277	139.828982
95	医療法人	荘病院	http://www.sho-hospital.jp/usr/pc/	60	板橋区板橋1-41-14	03-3963-0551	35.748716	139.715659
96	医療法人	杉並リハビリテーション病院	http://www.suginami-reha-tokyo.jp	101	杉並区西荻北2-5-5	03-3396-3181	35.704325	139.60221
97	医療法人	スズキ病院	http://www.suzuki-hospi.or.jp	99	練馬区栄町7-1	03-3557-2001	35.737031	139.670766
98	医療法人	誠志会病院	http://www.seisikai.or.jp	152	板橋区坂下1-40-2	03-3968-2621	35.779627	139.681044
99	医療法人	世田谷中央病院	http://setagaya-hp.or.jp/	131	世田谷区世田谷1-32-18	03-3420-7111	35.641196	139.65054
100	医療法人	セントラル病院	http://www.central-hospital.or.jp	92	渋谷区松涛2-18-1	03-3467-5131	35.658885	139.689644
101	医療法人	総合東京病院	http://www.tokyo-hospital.com/	451	中野区江古田3-15-2	03-3387-5421	35.727936	139.66392
102	医療法人	相武病院	http://www.sobu-hosp.or.jp	326	八王子市戸吹町323-1	042-691-7788	35.709661	139.294614
103	医療法人	高山整形外科病院	http://www.takayamaseikei.or.jp	48	葛飾区金町3-4-5	03-3607-3260	35.766435	139.871646
104	医療法人	竹丘病院	http://www.takeoka.or.jp	164	清瀬市竹丘2-3-7	042-491-6111	35.765141	139.508916
105	医療法人	竹川病院	http://www.takekawa.gr.jp	151	板橋区桜川2-19-1	03-6413-1300	35.758806	139.679136
106	医療法人	立川中央病院	http://www.tactis.or.jp	115	立川市柴崎町2-17-14	042-522-7171	35.695744	139.407122
107	医療法人	田中脳神経外科病院	http://www.tanaka-nrsg-hp.or.jp	58	練馬区関町南3-9-23	03-3920-6263	35.721865	139.581916
108	医療法人	多摩丘陵病院	http://www.tamakyuryo.or.jp/hospital/	316	町田市下小山田町1491	042-797-1511	35.604829	139.421785
109	医療法人	多摩リハビリテーション病院	http://www.wafukai.or.jp/tamarb/	199	青梅市長渕9-1412-4	0428-24-3798	35.764746	139.269703
110	医療法人	調布東山病院	http://www.touzan.or.jp/	83	調布市小島町2-32-17	042-481-5511	35.652173	139.542202
111	医療法人	同愛会病院	http://www.douaikai.jp/	149	江戸川区松島1-42-21	03-3654-3311	35.705578	139.867613
112	医療法人	東京衛生アドベンチスト病院	http://www.tokyoeisei.com/	186	杉並区天沼3-17-3	03-3392-6151	35.708108	139.619395
113	医療法人	東京蒲田病院	www.t-kamata-hosp.or.jp	180	大田区西蒲田7-10-1	03-3733-0525	35.564248	139.71195
114	医療法人	東京天使病院	http://www.angelcourt.or.jp	122	八王子市上壱分方町50-1	042-651-5331	35.684396	139.28056
115	医療法人	東都文京病院	http://www.tohtobunkyo-hp.com/	126	文京区湯島3-5-7	03-3831-2181	35.704205	139.767849
116	医療法人	東立病院	http://www.touritsu-hosp.com/pc/index.html	57	葛飾区立石6-38-13	03-3693-1515	35.743571	139.854213
117	医療法人	東和病院	http://www.towa-hp.jp/	299	足立区東和4-7-10	03-3629-8111	35.772636	139.843787
118	医療法人	常盤台外科病院	http://tokiwadai-geka.jp/	99	板橋区常盤台2-25-20	03-3960-7211	35.76253	139.690035
119	医療法人	としま昭和病院	http://www.toshimashowa.or.jp/	46	豊島区南長崎5-17-9	03-3953-5555	35.728864	139.682263
120	医療法人	成増厚生病院	http://narimasukosei-hospital.jp/	530	板橋区三園1-19-1	03-3939-1191	35.788676	139.639942
121	医療法人	ニューハート・ワタナベ国際病院	https://newheart.jp/	44	杉並区浜田山3-19-11	03-3311-1119	35.683092	139.629733
122	医療法人	野村病院	https://www.nomura.or.jp/	133	三鷹市下連雀8-3-6	0422-47-4848	35.685147	139.56805
123	医療法人	八王子消化器病院	http://www.hachiojisyokaki.com/	98	八王子市万町177-3	042-626-5111	35.650727	139.332914
124	医療法人	浜田病院	http://www.obatakai.or.jp	22	千代田区神田駿河台2-5	03-5280-1166	35.699417	139.761351
125	医療法人	半蔵門病院	http://www.hanzomon.com/	44	千代田区麹町1-10	03-3239-3355	35.685123	139.742369
126	医療法人	聖ヶ丘病院	http://www.hijirigaoka.or.jp/	48	多摩市連光寺2-69-6	042-338-8111	35.639492	139.453343
127	医療法人	日の出ヶ丘病院	http://www.hinodehp.com	170	西多摩郡日の出町大久野310番地	042-597-0811	35.742972	139.246224
128	医療法人	平塚胃腸病院	http://www.ichou.gr.jp/	40	豊島区西池袋3-2-16	03-3982-1161	35.728831	139.706096
129	医療法人	藤﨑病院	http://www.fujisaki-hp.com/	119	江東区南砂1-25-11	03-3648-2111	35.676565	139.826747
130	医療法人	富士病院	http://fujihospital.com	92	北区西ヶ原3-33-11	03-3910-6661	35.745024	139.738606
131	医療法人	富士見病院	http://www.fujimi-hp.or.jp/	108	板橋区大和町14-16	03-3962-2431	35.760756	139.705298
132	医療法人	府中恵仁会病院	http://www.fuchu-keijinkai.or.jp	217	府中市住吉町5-21-1	042-365-1211	35.657102	139.455508
133	医療法人	平成立石病院	http://www.heisei-tateishi.net	203	葛飾区立石5-1-9	03-3692-2121	35.742205	139.842137
134	医療法人	右田病院	http://www.migitahosp.or.jp/	82	八王子市暁町1-48-18	042-622-5155	35.668842	139.340657
135	医療法人	三鷹中央病院	http://eiju.webmedipr.jp/	122	三鷹市上連雀5-23-10	0422-44-6161	35.694987	139.552407
136	医療法人	南多摩病院	http://www.minamitama.jp/	170	八王子市散田町3-10-1	042-663-0111	35.655339	139.312866
137	医療法人	みなみ野病院	http://www.eisei.or.jp/minamino	205	八王子市みなみ野5-30-3	042-632-8118	35.631021	139.318712
138	医療法人	武蔵野中央病院	http://www.musashino-chuou.com/	306	小金井市東町1-44-26	0422-31-1231	35.693836	139.529988
139	医療法人	武蔵野徳洲会病院	https://www.musatoku.com/	246	西東京市向台町3-5-48	042-465-0700	35.717483	139.53324
140	医療法人	目黒病院	http://www.meguro-hospital.com/	60	目黒区中央町2-12-6	03-3711-5641	35.631922	139.691134
141	医療法人	目白病院	http://mejirohp.jp/	100	新宿区下落合3-22-23	03-3953-9909	35.722402	139.698952
142	医療法人	安田病院	http://www.yasudahosp.jp/	46	板橋区成増1-13-9	03-3939-0101	35.775359	139.632883
143	医療法人	代々木病院	http://www.tokyo-kinikai.com/yoyogi/	150	渋谷区千駄ヶ谷1-30-7	03-3404-7661	35.680855	139.709679
144	医療法人	ロイヤル病院	http://www.mck.or.jp	198	杉並区下高井戸4-6-2	03-3302-7331	35.670342	139.627927
145	特定医療法人	北多摩病院	https://www.kitatamahospital.net	269	調布市調布ヶ丘4-1-1	042-486-8111	35.659608	139.54386
146	特定医療法人	武蔵野陽和会病院		103	武蔵野市緑町2-1-33	0422-52-3212	35.716516	139.565313
147	社会医療法人	いずみ記念病院	http://www.izumikinen.or.jp	144	足立区本木1-3-7	03-5888-2111	35.76099	139.786346
148	社会医療法人	大田病院	http://othp.c-pronet.jp/	189	大田区大森東4-4-14	03-3762-8421	35.569193	139.737833
149	社会医療法人	河北総合病院	http://kawakita.or.jp/	331	杉並区阿佐谷北1-7-3	03-3339-2121	35.706801	139.638856
150	社会医療法人	社会医療法人社団 森山医会　森山記念病院	http://mk.moriyamaikai.or.jp/	275	江戸川区北葛西四丁目3番1号	03-5679-1211	35.672199	139.861665
151	社会医療法人	第一病院	http://www.daiichi.or.jp/	136	葛飾区東金町4-2-10	03-3607-0007	35.772367	139.876405
152	社会医療法人	立川相互病院	http://www.t-kenseikai.jp/tachisou/	287	立川市緑町4-1	042-525-2585	35.703575	139.413366
153	社会医療法人	長汐病院	http://www.nagashio.jp	302	豊島区池袋1-5-8	03-3984-6161	35.735391	139.713124
154	社会医療法人	東大和病院	http://www.yamatokai.or.jp/higasiyamato/	284	東大和市南街1-13-12	042-562-1411	35.7412	139.431966
155	社会医療法人	牧田総合病院	http://www.makita-hosp.or.jp/	284	大田区大森北1-34-6	03-3762-4671	35.586089	139.727256
156	社会医療法人	牧田総合病院　蒲田分院	http://www.makita-hosp.or.jp/kamata/	120	大田区西蒲田4-22-1	03-5748-5020	35.568822	139.715384
157	社会医療法人	武蔵村山病院	http://www.yamatokai.or.jp/musasimurayama/	300	武蔵村山市榎1-1-5	042-566-3111	35.743826	139.387676
158	私立学校法人	北里大学北里研究所病院	http://www.kitasato-u.ac.jp/hokken-hp/	329	港区白金5-9-1	03-3444-6161	35.6448	139.725733
159	私立学校法人	慶應義塾大学病院	http://www.hosp.keio.ac.jp/	960	新宿区信濃町35	03-3353-1211	35.681433	139.71916
160	私立学校法人	国際医療福祉大学三田病院	http://mita.iuhw.ac.jp	291	港区三田1-4-3	03-3451-8121	35.653698	139.742477
161	私立学校法人	順天堂大学医学部附属順天堂医院	http://www.juntendo.ac.jp/hospital/	1032	文京区本郷3-1-3	03-3813-3111	35.702405	139.762606
162	私立学校法人	順天堂大学医学部附属順天堂東京江東高齢者医療センター	http://www.juntendo.gmc.ac.jp	404	江東区新砂3-3-20	03-5632-3111	35.665353	139.83364
163	私立学校法人	順天堂大学医学部附属練馬病院	https://www.juntendo.ac.jp/hospital_nerima/	400	練馬区高野台3-1-10	03-5923-3111	35.742156	139.614762
164	私立学校法人	昭和大学病院	http://www.showa-u.ac.jp/SUH/	815	品川区旗の台1-5-8	03-3784-8000	35.608364	139.703623
165	私立学校法人	聖路加国際病院	http://hospital.luke.ac.jp/	520	中央区明石町9番1号	03-3541-5151	35.667309	139.777298
166	私立学校法人	帝京大学医学部附属病院	http://www.teikyo-hospital.jp/	1078	板橋区加賀2-11-1	03-3964-1211	35.759005	139.713899
167	私立学校法人	東京医科大学八王子医療センター	http://hachioji.tokyo-med.ac.jp/	610	八王子市館町1163	042-665-5611	35.631318	139.288055
168	私立学校法人	東京医科大学病院	http://hospinfo.tokyo-med.ac.jp/	1015	新宿区西新宿6-7-1	03-3342-6111	35.693258	139.691659
169	私立学校法人	東京慈恵会医科大学附属病院	http://www.jikei.ac.jp/hospital/honin/	1075	港区西新橋3-19-18	03-3433-1111	35.663568	139.751326
170	私立学校法人	東京女子医科大学病院	http://www.twmu.ac.jp/info-twmu/	1379	新宿区河田町8-1	03-3353-8111	35.69702	139.719905
171	私立学校法人	東邦大学医療センター大森病院	http://www.omori.med.toho-u.ac.jp/	934	大田区大森西6-11-1	03-3762-4151	35.568931	139.72411
172	私立学校法人	日本歯科大学附属病院	http://dent-hosp.ndu.ac.jp/nduhosp/	42	千代田区富士見2-3-16	03-3261-5511	35.700011	139.744994
173	私立学校法人	日本医科大学付属病院		897	文京区千駄木１丁目１番５号	03-3822-2131	35.721143	139.758969
174	私立学校法人	日本大学医学部附属板橋病院	http://www.med.nihon-u.ac.jp/hospital/itabashi/	1025	板橋区大谷口上町30-1	03-3972-8111	35.749564	139.691647
175	私立学校法人	日本大学病院	http://www.nihon-u.ac.jp/hospital/	320	千代田区神田駿河台1-6	03-3293-1711	35.697346	139.762752
176	社会福祉法人	あそか病院	http://hp.asokakai.or.jp/	254	江東区住吉1-18-1	03-3632-0290	35.689926	139.811889
177	社会福祉法人	江戸川病院	http://www.edogawa.or.jp	418	江戸川区東小岩2-24-18	03-3673-1221	35.728473	139.893085
178	社会福祉法人	江戸川病院高砂分院	http://www.takasago-hp.jp/t_top/takasago_top.html	99	葛飾区西水元4-5-1	03-3607-4060	35.793662	139.845542
179	社会福祉法人	江戸川メディケア病院	www.katayama-hospital.com/	150	江戸川区東松本2-14-12	03-3657-1181	35.720265	139.881562
180	社会福祉法人	久我山病院	http://www.kugayama-hp.org/	199	世田谷区北烏山2-14-20	03-3309-1111	35.681475	139.598969
181	社会福祉法人	桜町病院	http://www.seiyohanekai.or.jp/sakuramachi-hp/	199	小金井市桜町1-2-20	042-383-4111	35.70989	139.511593
182	社会福祉法人	心身障害児総合医療療育センター	http://www.ryouiku-net.com/	256	板橋区小茂根1-1-10	03-3974-2146	35.747385	139.682686
183	社会福祉法人	聖母病院	https://www.seibokai.or.jp	154	新宿区中落合2-5-1	03-3951-1111	35.719919	139.694364
184	社会福祉法人	総合母子保健センター愛育病院	http://www.aiiku.net	160	港区芝浦1-16-10	03-6453-7300	35.645958	139.752468
185	社会福祉法人	同愛記念病院	http://www.doai.jp	403	墨田区横網2-1-11	03-3625-6381	35.699569	139.794168
186	社会福祉法人	東京白十字病院	http://www.t-hakujuji.or.jp	125	東村山市諏訪町2-26-1	042-391-6111	35.770985	139.463579
187	社会福祉法人	日暮里上宮病院	http://www.jyogu.com/nippori/	81	荒川区東日暮里2-29-8	03-3891-5291	35.728676	139.785086
188	社会福祉法人	三井記念病院	http://www.mitsuihosp.or.jp/	482	千代田区神田和泉町1	03-3862-9111	35.699084	139.778469
189	社会福祉法人	南台病院	http://minamidaihp.jp/	140	小平市小川町1-485	042-341-7111	35.728184	139.440266
190	社会福祉法人	有隣病院	http://tokyoyurin-hospital.com/	251	世田谷区船橋2-15-38	03-3482-3611	35.650992	139.61914
191	社会福祉法人	緑風荘病院	http://ryokufuusou.com	199	東村山市萩山町3-31-1	042-392-1101	35.74425	139.46754
192	医療生協	王子生協病院	http://oujiseikyo-hp.jp/	159	北区豊島3-4-15	03-3912-2201	35.760226	139.744193
193	医療生協	東京健生病院	http://thoken.or.jp/kensei/	126	文京区大塚4-3-8	03-3944-6111	35.724521	139.736004
194	医療生協	新渡戸記念中野総合病院	http://www.nakanosogo.or.jp/	296	中野区中央4-59-16	03-3382-1231	35.702504	139.667103
195	会社	いすゞ病院	http://isuzu-hospital.jp/	20	品川区南大井6-21-10	03-3762-9127	35.589575	139.732681
196	会社	ＮＴＴ東日本関東病院	http://www.ntt-east.co.jp/kmc/	594	品川区東五反田5-9-22	03-3448-6111	35.631307	139.72558
197	会社	ＪＲ東京総合病院	http://www.jreast.co.jp/hospital/index.html/	448	渋谷区代々木2-1-3	03-3320-2200	35.685464	139.700149
198	会社	東急病院	http://www.tokyu-hospital.jp/	135	大田区北千束3-27-2	03-3718-3331	35.607533	139.685963
199	会社	東京逓信病院	http://www.hospital.japanpost.jp/tokyo/	461	千代田区富士見2-14-23	03-5214-7111	35.697582	139.743255
200	その他法人	赤羽リハビリテーション病院	http://www.akabane-rh.jp/	234	北区赤羽西6-37-12	03-5993-5777	35.770318	139.706138
201	その他法人	蒲田リハビリテーション病院	http://www.kamata-rh.net/index.php	180	大田区大森西4-14-5	03-5767-7100	35.572496	139.720587
202	その他法人	救世軍清瀬病院	http://kiyosehp.salvationarmy.or.jp	142	清瀬市竹丘1-17-9	042-491-1411	35.769926	139.506669
203	その他法人	救世軍ブース記念病院	http://boothhp.salvationarmy.or.jp/	199	杉並区和田1-40-5	03-3381-7236	35.690519	139.66021
204	その他法人	クリニカルリサーチ東京病院	http://www.crht.jp	50	新宿区原町3-87-4　NTビル3F	03-3355-7200	35.69773	139.723412
205	その他法人	厚生荘病院	http://www.kouseisou.jp/	243	多摩市和田1547	042-374-3535	35.646735	139.431725
206	その他法人	小金井リハビリテーション病院	http://www.koganei-rh.net/	220	小金井市前原町1-3-2	042-316-3561	35.688937	139.512298
207	その他法人	五反田リハビリテーション病院	http://www.gotanda-reha.com/	240	品川区西五反田8-8-20	03-3779-8820	35.621657	139.720723
208	その他法人	駒沢病院	http://www.komazawa-hp.jp/	95	世田谷区駒沢2-2-15	03-3424-2515	35.633942	139.660436
